x,y,label
102.0,181.0,0
129.0,190.0,0
139.0,214.0,0
118.0,192.0,0
115.0,153.0,0
109.0,185.0,0
120.0,165.0,0
121.0,170.0,0
136.0,159.0,0
130.0,165.0,0
139.0,180.0,0
107.0,158.0,0
127.0,171.0,0
120.0,183.0,0
134.0,99.0,0
139.0,101.0,0
122.0,109.0,0
142.0,134.0,0
145.0,129.0,0
145.0,129.0,0
146.0,125.0,0
154.0,114.0,0
135.0,117.0,0
147.0,104.0,0
135.0,215.0,0
141.0,219.0,0
128.0,193.0,0
136.0,212.0,0
118.0,215.0,0
142.0,219.0,0
119.0,217.0,0
140.0,196.0,0
147.0,223.0,0
112.0,215.0,0
119.0,222.0,0
149.0,218.0,0
146.0,210.0,0
132.0,226.0,0
149.0,221.0,0
113.0,233.0,0
138.0,217.0,0
112.0,233.0,0
144.0,228.0,0
133.0,196.0,0
413.0,158.0,1
404.0,171.0,1
386.0,133.0,1
384.0,162.0,1
397.0,158.0,1
388.0,161.0,1
412.0,156.0,1
397.0,144.0,1
399.0,133.0,1
379.0,154.0,1
418.0,199.0,1
428.0,173.0,1
412.0,171.0,1
406.0,184.0,1
391.0,185.0,1
397.0,202.0,1
428.0,187.0,1
418.0,203.0,1
401.0,187.0,1
417.0,175.0,1
414.0,218.0,1
405.0,213.0,1
413.0,231.0,1
392.0,206.0,1
423.0,213.0,1
401.0,236.0,1
420.0,214.0,1
405.0,229.0,1
427.0,217.0,1
393.0,219.0,1
369.0,266.0,1
363.0,259.0,1
384.0,239.0,1
371.0,256.0,1
381.0,254.0,1
358.0,245.0,1
369.0,251.0,1
378.0,241.0,1
369.0,262.0,1
372.0,258.0,1
359.0,212.0,1
347.0,216.0,1
350.0,233.0,1
360.0,222.0,1
340.0,205.0,1
375.0,213.0,1
347.0,232.0,1
355.0,203.0,1
353.0,225.0,1
341.0,215.0,1
347.0,200.0,1
344.0,219.0,1
357.0,202.0,1
364.0,205.0,1
357.0,231.0,1
369.0,215.0,1
362.0,232.0,1
362.0,224.0,1
375.0,210.0,1
341.0,211.0,1
356.0,180.0,1
377.0,215.0,1
350.0,180.0,1
352.0,206.0,1
359.0,217.0,1
358.0,208.0,1
349.0,178.0,1
349.0,180.0,1
349.0,195.0,1
373.0,198.0,1
376.0,185.0,1
378.0,148.0,1
345.0,182.0,1
346.0,158.0,1
354.0,185.0,1
382.0,155.0,1
346.0,153.0,1
369.0,186.0,1
380.0,163.0,1
375.0,169.0,1
364.0,171.0,1
350.0,156.0,1
356.0,164.0,1
375.0,154.0,1
366.0,162.0,1
367.0,149.0,1
350.0,134.0,1
359.0,147.0,1
353.0,171.0,1
368.0,166.0,1
357.0,121.0,1
359.0,116.0,1
327.0,145.0,1
340.0,142.0,1
346.0,121.0,1
346.0,118.0,1
341.0,131.0,1
330.0,127.0,1
351.0,123.0,1
323.0,128.0,1
318.0,101.0,1
349.0,111.0,1
347.0,123.0,1
323.0,106.0,1
309.0,132.0,1
327.0,134.0,1
333.0,102.0,1
335.0,132.0,1
319.0,135.0,1
332.0,116.0,1
292.0,107.0,1
309.0,119.0,1
318.0,87.0,1
283.0,127.0,1
281.0,108.0,1
317.0,97.0,1
302.0,126.0,1
312.0,90.0,1
291.0,91.0,1
306.0,96.0,1
271.0,109.0,1
269.0,79.0,1
270.0,83.0,1
255.0,101.0,1
270.0,107.0,1
275.0,79.0,1
267.0,101.0,1
269.0,106.0,1
277.0,98.0,1
256.0,97.0,1
226.0,85.0,1
209.0,97.0,1
207.0,89.0,1
244.0,79.0,1
223.0,103.0,1
243.0,69.0,1
220.0,108.0,1
242.0,75.0,1
244.0,98.0,1
215.0,70.0,1
211.0,88.0,1
204.0,93.0,1
205.0,66.0,1
218.0,75.0,1
227.0,84.0,1
229.0,102.0,1
219.0,68.0,1
216.0,77.0,1
209.0,71.0,1
209.0,78.0,1
